year,sex,age_group,people_total,mortality_rate,dead_within_year
2011,f,0,388129.0,493.533036501832,1916
2011,f,1,385376.0,35.3981030329862,137
2011,f,2,383199.0,19.953790513085,77
2011,f,3,381659.0,11.4300360350522,44
2011,f,4,373096.0,10.1982410583735,39
2011,f,5,364065.0,11.507942605444,42
2011,f,6,347273.0,9.74729131912327,34
2011,f,7,343175.0,8.29995770479886,29
2011,f,8,330513.0,9.65316737456561,32
2011,f,9,331590.0,10.6480910239111,36
2011,f,10,341090.0,8.74541394724259,30
2011,f,11,350726.0,8.21043902585878,29
2011,f,12,359875.0,10.6443242301077,39
2011,f,13,365950.0,8.63003152903564,32
2011,f,14,372847.0,12.7634780733019,48
2011,f,15,375363.0,17.2261633755934,65
2011,f,16,377248.0,23.7337477481344,90
2011,f,17,386590.0,35.1425608359506,136
2011,f,18,397498.0,40.5856114893735,162
2011,f,19,419028.0,48.9797552307376,206
2011,f,20,425888.0,53.0316824471959,226
2011,f,21,418121.0,54.4561364972806,228
2011,f,22,425445.0,58.6550726679196,250
2011,f,23,434588.0,50.9190045104215,222
2011,f,24,429015.0,51.386346131623,221
2011,f,25,430138.0,65.6424290472371,283
2011,f,26,432373.0,58.9553559990961,255
2011,f,27,429113.0,62.7675268218465,270
2011,f,28,432582.0,73.1121573780065,317
2011,f,29,437080.0,75.4019692946425,330
2011,f,30,442199.0,79.460337631581,352
2011,f,31,435401.0,81.5111804442244,355
2011,f,32,411141.0,81.1062656081106,334
2011,f,33,388723.0,88.9913075465008,346
2011,f,34,388673.0,99.9996465308124,389
2011,f,35,396842.0,107.770706384239,428
2011,f,36,406654.0,119.403469757418,486
2011,f,37,415814.0,128.772832849313,536
2011,f,38,435967.0,130.877019951403,571
2011,f,39,456890.0,139.408427780851,637
2011,f,40,466723.0,156.24689657912,730
2011,f,41,458286.0,166.743295019157,765
2011,f,42,471542.0,190.828811202309,900
2011,f,43,469702.0,186.968176458299,879
2011,f,44,475480.0,208.941155227479,994
2011,f,45,477982.0,223.835647439504,1070
2011,f,46,482278.0,234.76719320907,1133
2011,f,47,473835.0,236.078808534378,1119
2011,f,48,464572.0,275.242691739955,1279
2011,f,49,450861.0,290.411938164597,1310
2011,f,50,438712.0,312.746134782975,1373
2011,f,51,418991.0,350.120294062783,1467
2011,f,52,413744.0,402.335208368768,1665
2011,f,53,404623.0,437.913575915505,1772
2011,f,54,389636.0,455.367003580799,1775
2011,f,55,374194.0,528.709892230451,1979
2011,f,56,367662.0,576.603323154383,2120
2011,f,57,368877.0,619.365671421369,2285
2011,f,58,361491.0,706.164213399621,2553
2011,f,59,356256.0,730.590716692516,2603
2011,f,60,359598.0,813.848885466442,2927
2011,f,61,371268.0,879.349483789805,3265
2011,f,62,379526.0,971.484131562189,3688
2011,f,63,412526.0,1049.76999911743,4331
2011,f,64,416144.0,1154.66928096528,4806
2011,f,65,321433.0,1228.05440709449,3948
2011,f,66,339297.0,1420.67525765825,4821
2011,f,67,319562.0,1524.08635203179,4871
2011,f,68,305057.0,1648.19827240262,5028
2011,f,69,268776.0,1845.06082576042,4960
2011,f,70,259537.0,2177.27588534171,5651
2011,f,71,269681.0,2379.23963552777,6417
2011,f,72,265331.0,2554.31274702708,6778
2011,f,73,256833.0,2731.21484977353,7015
2011,f,74,248742.0,3132.58701661984,7793
2011,f,75,238578.0,3306.89046970216,7890
2011,f,76,228831.0,3762.16074273638,8609
2011,f,77,215746.0,4094.6485369878,8835
2011,f,78,212297.0,4548.36105653914,9657
2011,f,79,207134.0,5178.63954419288,10727
2011,f,80,203348.0,5793.02008589872,11780
2011,f,81,189577.0,6426.98249408703,12185
2011,f,82,176282.0,7293.42993867474,12858
2011,f,83,161188.0,8112.01895543985,13076
2011,f,84,153338.0,9014.25887462007,13823
2011,f,85,141411.0,10042.2866007305,14201
2011,f,86,128910.0,10961.6762402745,14131
2011,f,87,118368.0,12380.0418895546,14655
2011,f,88,106659.0,13682.5796040292,14594
2011,f,89,98932.0,15263.9200206296,15101
2011,f,90,89618.0,16650.824194932,14923
2011,f,91,68589.0,18035.9357678334,12371
2011,f,92,42869.0,18539.2826971815,7948
2011,f,93,33023.0,22347.4456884407,7380
2011,f,94,30254.0,23911.6491154416,7235
2011,f,95,23774.0,25471.8549301096,6056
2011,f,96,19307.0,28018.3266603376,5410
2011,f,97,13981.0,30406.8909435894,4252
2011,f,98,9706.0,31651.7189835576,3073
2011,f,99,6427.0,34987.5930521092,2249
2011,f,100 and over,10193.0,34556.3361956805,3523
2011,m,0,407365.0,493.533036501832,2011
2011,m,1,403127.0,35.3981030329862,143
2011,m,2,399597.0,19.953790513085,80
2011,m,3,401650.0,11.4300360350522,46
2011,m,4,390755.0,10.1982410583735,40
2011,m,5,380468.0,11.507942605444,44
2011,m,6,363984.0,9.74729131912327,36
2011,m,7,359982.0,8.29995770479886,30
2011,m,8,347884.0,9.65316737456561,34
2011,m,9,347681.0,10.6480910239111,38
2011,m,10,356571.0,8.74541394724259,32
2011,m,11,369509.0,8.21043902585878,31
2011,m,12,377620.0,10.6443242301077,41
2011,m,13,383672.0,8.63003152903564,34
2011,m,14,391466.0,12.7634780733019,50
2011,m,15,399529.0,17.2261633755934,69
2011,m,16,397350.0,23.7337477481344,95
2011,m,17,407753.0,35.1425608359506,144
2011,m,18,411588.0,40.5856114893735,168
2011,m,19,424505.0,48.9797552307376,208
2011,m,20,447432.0,53.0316824471959,238
2011,m,21,433609.0,54.4561364972806,237
2011,m,22,430334.0,58.6550726679196,253
2011,m,23,433746.0,50.9190045104215,221
2011,m,24,419020.0,51.386346131623,216
2011,m,25,435241.0,65.6424290472371,286
2011,m,26,430806.0,58.9553559990961,254
2011,m,27,425391.0,62.7675268218465,268
2011,m,28,425128.0,73.1121573780065,311
2011,m,29,428488.0,75.4019692946425,324
2011,m,30,437595.0,79.460337631581,348
2011,m,31,432334.0,81.5111804442244,353
2011,m,32,411747.0,81.1062656081106,334
2011,m,33,387624.0,88.9913075465008,345
2011,m,34,390012.0,99.9996465308124,391
2011,m,35,391313.0,107.770706384239,422
2011,m,36,401624.0,119.403469757418,480
2011,m,37,410101.0,128.772832849313,529
2011,m,38,429969.0,130.877019951403,563
2011,m,39,449303.0,139.408427780851,627
2011,m,40,453430.0,156.24689657912,709
2011,m,41,447356.0,166.743295019157,746
2011,m,42,458079.0,190.828811202309,875
2011,m,43,458591.0,186.968176458299,858
2011,m,44,466446.0,208.941155227479,975
2011,m,45,464741.0,223.835647439504,1041
2011,m,46,469717.0,234.76719320907,1103
2011,m,47,461419.0,236.078808534378,1090
2011,m,48,454785.0,275.242691739955,1252
2011,m,49,442910.0,290.411938164597,1287
2011,m,50,431315.0,312.746134782975,1349
2011,m,51,411549.0,350.120294062783,1441
2011,m,52,405871.0,402.335208368768,1633
2011,m,53,398161.0,437.913575915505,1744
2011,m,54,381852.0,455.367003580799,1739
2011,m,55,367483.0,528.709892230451,1943
2011,m,56,358924.0,576.603323154383,2070
2011,m,57,360725.0,619.365671421369,2235
2011,m,58,351768.0,706.164213399621,2485
2011,m,59,346698.0,730.590716692516,2533
2011,m,60,347932.0,813.848885466442,2832
2011,m,61,357350.0,879.349483789805,3143
2011,m,62,366898.0,971.484131562189,3565
2011,m,63,397077.0,1049.76999911743,4169
2011,m,64,399655.0,1154.66928096528,4615
2011,m,65,306635.0,1228.05440709449,3766
2011,m,66,322473.0,1420.67525765825,4582
2011,m,67,302191.0,1524.08635203179,4606
2011,m,68,284518.0,1648.19827240262,4690
2011,m,69,247538.0,1845.06082576042,4568
2011,m,70,235965.0,2177.27588534171,5138
2011,m,71,243910.0,2379.23963552777,5804
2011,m,72,237242.0,2554.31274702708,6060
2011,m,73,228578.0,2731.21484977353,6243
2011,m,74,216926.0,3132.58701661984,6796
2011,m,75,203623.0,3306.89046970216,6734
2011,m,76,192863.0,3762.16074273638,7256
2011,m,77,177200.0,4094.6485369878,7256
2011,m,78,169341.0,4548.36105653914,7703
2011,m,79,160406.0,5178.63954419288,8307
2011,m,80,151307.0,5793.02008589872,8766
2011,m,81,135432.0,6426.98249408703,8705
2011,m,82,122000.0,7293.42993867474,8898
2011,m,83,107690.0,8112.01895543985,8736
2011,m,84,98734.0,9014.25887462007,8901
2011,m,85,86632.0,10042.2866007305,8700
2011,m,86,73838.0,10961.6762402745,8094
2011,m,87,63423.0,12380.0418895546,7852
2011,m,88,53466.0,13682.5796040292,7316
2011,m,89,46704.0,15263.9200206296,7129
2011,m,90,39225.0,16650.824194932,6532
2011,m,91,27900.0,18035.9357678334,5033
2011,m,92,15863.0,18539.2826971815,2941
2011,m,93,11418.0,22347.4456884407,2552
2011,m,94,9666.0,23911.6491154416,2312
2011,m,95,7114.0,25471.8549301096,1813
2011,m,96,5356.0,28018.3266603376,1501
2011,m,97,3503.0,30406.8909435894,1066
2011,m,98,2371.0,31651.7189835576,751
2011,m,99,1412.0,34987.5930521092,495
2011,m,100 and over,2075.0,34556.3361956805,718
2012,f,0,393866.0,458.536424193702,1807
2012,f,1,386213.0,32.192379724852,125
2012,f,2,385239.0,18.2146197134466,71
2012,f,3,383122.0,10.4195273851229,40
2012,f,4,381615.0,11.3773908365629,44
2012,f,5,373057.0,11.1676083519751,42
2012,f,6,364023.0,9.37782983341653,35
2012,f,7,347239.0,7.28115085331043,26
2012,f,8,343146.0,10.7473952206471,37
2012,f,9,330481.0,8.76522383306773,29
2012,f,10,331554.0,9.45440897767757,32
2012,f,11,341060.0,11.514149239522,40
2012,f,12,350697.0,11.1760282371894,40
2012,f,13,359836.0,10.0685856154357,37
2012,f,14,365918.0,13.016325074909,48
2012,f,15,372799.0,13.2199636705229,50
2012,f,16,375298.0,20.4339953569422,77
2012,f,17,377158.0,33.9129197862104,128
2012,f,18,386454.0,50.779467883665,197
2012,f,19,397336.0,46.1385267211458,184
2012,f,20,418822.0,47.9916736775862,201
2012,f,21,425662.0,45.5174597201465,194
2012,f,22,417893.0,49.5458298926507,208
2012,f,23,425195.0,57.8564251646864,247
2012,f,24,434366.0,49.0015224246366,213
2012,f,25,428794.0,57.1653066087469,246
2012,f,26,429855.0,60.3373479547769,260
2012,f,27,432118.0,57.1753811763835,248
2012,f,28,428843.0,65.0214638073985,279
2012,f,29,432265.0,71.8596124480447,311
2012,f,30,436750.0,77.7595472252472,340
2012,f,31,441847.0,80.2060003537822,355
2012,f,32,435046.0,75.6760591692188,330
2012,f,33,410807.0,92.0947703027855,379
2012,f,34,388377.0,89.4609376608689,348
2012,f,35,388284.0,98.1871773602532,382
2012,f,36,396414.0,101.627569343623,403
2012,f,37,406168.0,115.116591522852,468
2012,f,38,415278.0,126.818337637266,527
2012,f,39,435396.0,140.526964346873,612
2012,f,40,456253.0,158.063574232359,722
2012,f,41,465993.0,151.555168985396,707
2012,f,42,457521.0,159.523039517141,730
2012,f,43,470642.0,192.837102122308,908
2012,f,44,468823.0,205.956016487402,966
2012,f,45,474486.0,215.210989978632,1022
2012,f,46,476912.0,228.621973512927,1091
2012,f,47,481145.0,255.2280497984,1229
2012,f,48,472716.0,264.264893169999,1250
2012,f,49,463293.0,288.261784731237,1336
2012,f,50,449551.0,312.41759146193,1405
2012,f,51,437339.0,335.752819329373,1469
2012,f,52,417524.0,364.667880826777,1523
2012,f,53,412079.0,408.781937239697,1685
2012,f,54,402851.0,454.367253390163,1831
2012,f,55,387861.0,496.86274101745,1928
2012,f,56,372215.0,556.648287892462,2072
2012,f,57,365542.0,594.467776005878,2174
2012,f,58,366592.0,652.378860910701,2392
2012,f,59,358938.0,727.785607551307,2613
2012,f,60,353653.0,790.871063446892,2797
2012,f,61,356671.0,897.62493781025,3202
2012,f,62,368003.0,959.781674478774,3533
2012,f,63,375838.0,1025.31248806526,3854
2012,f,64,408195.0,1112.94679115038,4543
2012,f,65,411338.0,1211.75271869411,4985
2012,f,66,317485.0,1333.81482027414,4235
2012,f,67,334476.0,1535.77560290059,5137
2012,f,68,314691.0,1617.21196573665,5090
2012,f,69,300029.0,1840.7325492755,5523
2012,f,70,263816.0,2035.27412001156,5370
2012,f,71,253886.0,2281.33752818404,5792
2012,f,72,263264.0,2555.254466932,6728
2012,f,73,258553.0,2751.09130646386,7114
2012,f,74,249818.0,3021.01385586484,7548
2012,f,75,240949.0,3373.5700142118,8129
2012,f,76,230688.0,3738.78146481686,8625
2012,f,77,220222.0,4129.4740885333,9095
2012,f,78,206911.0,4632.17715876567,9585
2012,f,79,202640.0,5019.56841221396,10172
2012,f,80,196407.0,5623.19209129343,11045
2012,f,81,191568.0,6493.07928694754,12439
2012,f,82,177392.0,7244.89278272649,12852
2012,f,83,163424.0,8148.47242450519,13317
2012,f,84,148112.0,9071.7601197114,13437
2012,f,85,139515.0,10115.5585329091,14113
2012,f,86,127210.0,11489.8742163045,14617
2012,f,87,114779.0,12641.4338905145,14510
2012,f,88,103713.0,13910.1045963281,14427
2012,f,89,92065.0,15262.5519969566,14052
2012,f,90,83831.0,16744.9659578774,14038
2012,f,91,74695.0,18687.0229007634,13959
2012,f,92,56218.0,20265.8478445315,11394
2012,f,93,34921.0,21254.4946064722,7423
2012,f,94,25643.0,23860.1860042556,6119
2012,f,95,23019.0,27353.583848829,6297
2012,f,96,17718.0,30057.8984108734,5326
2012,f,97,13897.0,32086.3058987298,4460
2012,f,98,9729.0,33560.2117531919,3266
2012,f,99,6633.0,36928.2652989531,2450
2012,f,100 and over,4178.0,38122.7436823105,1593
2012,m,0,413910.0,458.536424193702,1898
2012,m,1,405354.0,32.192379724852,131
2012,m,2,402984.0,18.2146197134466,74
2012,m,3,399517.0,10.4195273851229,42
2012,m,4,401604.0,11.3773908365629,46
2012,m,5,390715.0,11.1676083519751,44
2012,m,6,380424.0,9.37782983341653,36
2012,m,7,363948.0,7.28115085331043,27
2012,m,8,359952.0,10.7473952206471,39
2012,m,9,347850.0,8.76522383306773,31
2012,m,10,347643.0,9.45440897767757,33
2012,m,11,356539.0,11.514149239522,42
2012,m,12,369478.0,11.1760282371894,42
2012,m,13,377579.0,10.0685856154357,39
2012,m,14,383638.0,13.016325074909,50
2012,m,15,391416.0,13.2199636705229,52
2012,m,16,399460.0,20.4339953569422,82
2012,m,17,397255.0,33.9129197862104,135
2012,m,18,407609.0,50.779467883665,207
2012,m,19,411420.0,46.1385267211458,190
2012,m,20,424297.0,47.9916736775862,204
2012,m,21,447194.0,45.5174597201465,204
2012,m,22,433372.0,49.5458298926507,215
2012,m,23,430081.0,57.8564251646864,249
2012,m,24,433525.0,49.0015224246366,213
2012,m,25,418804.0,57.1653066087469,240
2012,m,26,434955.0,60.3373479547769,263
2012,m,27,430552.0,57.1753811763835,247
2012,m,28,425123.0,65.0214638073985,277
2012,m,29,424817.0,71.8596124480447,306
2012,m,30,428164.0,77.7595472252472,333
2012,m,31,437247.0,80.2060003537822,351
2012,m,32,431981.0,75.6760591692188,327
2012,m,33,411413.0,92.0947703027855,379
2012,m,34,387279.0,89.4609376608689,347
2012,m,35,389621.0,98.1871773602532,383
2012,m,36,390891.0,101.627569343623,398
2012,m,37,401144.0,115.116591522852,462
2012,m,38,409572.0,126.818337637266,520
2012,m,39,429406.0,140.526964346873,604
2012,m,40,448676.0,158.063574232359,710
2012,m,41,452721.0,151.555168985396,687
2012,m,42,446610.0,159.523039517141,713
2012,m,43,457204.0,192.837102122308,882
2012,m,44,457733.0,205.956016487402,943
2012,m,45,465471.0,215.210989978632,1002
2012,m,46,463700.0,228.621973512927,1061
2012,m,47,468614.0,255.2280497984,1197
2012,m,48,460329.0,264.264893169999,1217
2012,m,49,453533.0,288.261784731237,1308
2012,m,50,441623.0,312.41759146193,1380
2012,m,51,429966.0,335.752819329373,1444
2012,m,52,410108.0,364.667880826777,1496
2012,m,53,404238.0,408.781937239697,1653
2012,m,54,396417.0,454.367253390163,1802
2012,m,55,380113.0,496.86274101745,1889
2012,m,56,365540.0,556.648287892462,2035
2012,m,57,356854.0,594.467776005878,2122
2012,m,58,358490.0,652.378860910701,2339
2012,m,59,349283.0,727.785607551307,2543
2012,m,60,344165.0,790.871063446892,2722
2012,m,61,345100.0,897.62493781025,3098
2012,m,62,354207.0,959.781674478774,3400
2012,m,63,363333.0,1025.31248806526,3726
2012,m,64,392908.0,1112.94679115038,4373
2012,m,65,395040.0,1211.75271869411,4787
2012,m,66,302869.0,1333.81482027414,4040
2012,m,67,317891.0,1535.77560290059,4883
2012,m,68,297585.0,1617.21196573665,4813
2012,m,69,279828.0,1840.7325492755,5151
2012,m,70,242970.0,2035.27412001156,4946
2012,m,71,230827.0,2281.33752818404,5266
2012,m,72,238106.0,2555.254466932,6085
2012,m,73,231182.0,2751.09130646386,6361
2012,m,74,222335.0,3021.01385586484,6717
2012,m,75,210130.0,3373.5700142118,7089
2012,m,76,196889.0,3738.78146481686,7362
2012,m,77,185607.0,4129.4740885333,7665
2012,m,78,169944.0,4632.17715876567,7873
2012,m,79,161638.0,5019.56841221396,8114
2012,m,80,152099.0,5623.19209129343,8553
2012,m,81,142541.0,6493.07928694754,9256
2012,m,82,126727.0,7244.89278272649,9182
2012,m,83,113102.0,8148.47242450519,9217
2012,m,84,98954.0,9071.7601197114,8977
2012,m,85,89833.0,10115.5585329091,9088
2012,m,86,77932.0,11489.8742163045,8955
2012,m,87,65744.0,12641.4338905145,8311
2012,m,88,55571.0,13910.1045963281,7730
2012,m,89,46150.0,15262.5519969566,7044
2012,m,90,39575.0,16744.9659578774,6627
2012,m,91,32693.0,18687.0229007634,6110
2012,m,92,22867.0,20265.8478445315,4635
2012,m,93,12922.0,21254.4946064722,2747
2012,m,94,8866.0,23860.1860042556,2116
2012,m,95,7354.0,27353.583848829,2012
2012,m,96,5301.0,30057.8984108734,1594
2012,m,97,3855.0,32086.3058987298,1237
2012,m,98,2437.0,33560.2117531919,818
2012,m,99,1620.0,36928.2652989531,599
2012,m,100 and over,917.0,38122.7436823105,350
2013,f,0,395912.0,433.42081804039,1716
2013,f,1,392059.0,32.2764894942418,127
2013,f,2,386088.0,18.0441455072195,70
2013,f,3,385168.0,11.0148684936686,43
2013,f,4,383082.0,10.8559282620522,42
2013,f,5,381571.0,8.86283379878598,34
2013,f,6,373015.0,7.32919886485874,28
2013,f,7,363988.0,11.1556580751885,41
2013,f,8,347213.0,7.5199833486083,27
2013,f,9,343109.0,7.68614979825572,27
2013,f,10,330452.0,7.88513887172815,27
2013,f,11,331522.0,6.5611463178419,22
2013,f,12,341020.0,10.9061546366887,38
2013,f,13,350657.0,13.5742398934694,48
2013,f,14,359799.0,12.9271269493333,47
2013,f,15,365870.0,16.3308209574981,60
2013,f,16,372749.0,22.2814072101241,84
2013,f,17,375221.0,29.1210891287334,110
2013,f,18,377030.0,39.9587550724986,151
2013,f,19,386257.0,50.7265521796565,196
2013,f,20,397152.0,43.968854602425,175
2013,f,21,418621.0,47.5064312407827,199
2013,f,22,425468.0,43.0835066625964,184
2013,f,23,417685.0,52.2683305792447,219
2013,f,24,424948.0,53.6897788652233,229
2013,f,25,434153.0,61.7322619406938,269
2013,f,26,428548.0,61.0318560762086,262
2013,f,27,429595.0,63.2630677774378,272
2013,f,28,431870.0,59.0288889784999,255
2013,f,29,428564.0,69.2080225380469,297
2013,f,30,431954.0,71.1971060470424,308
2013,f,31,436410.0,81.5324381799451,356
2013,f,32,441492.0,85.6481254975275,379
2013,f,33,434716.0,86.7528311474965,378
2013,f,34,410428.0,94.503909800205,388
2013,f,35,388029.0,100.928868921484,392
2013,f,36,387902.0,110.85531319204,431
2013,f,37,396011.0,124.872220995799,495
2013,f,38,405700.0,134.352191635763,546
2013,f,39,414751.0,147.115839931836,611
2013,f,40,434784.0,152.239100095149,662
2013,f,41,455531.0,167.568297932363,764
2013,f,42,465286.0,186.52216914441,868
2013,f,43,456791.0,187.060111219193,855
2013,f,44,469734.0,204.813220682395,963
2013,f,45,467857.0,231.49204437368,1084
2013,f,46,473464.0,238.571461697794,1130
2013,f,47,475821.0,244.904080134341,1166
2013,f,48,479916.0,271.764505108464,1305
2013,f,49,471466.0,296.574788330831,1399
2013,f,50,461957.0,306.00204532999,1414
2013,f,51,448146.0,343.916279283815,1542
2013,f,52,435870.0,376.938154092596,1643
2013,f,53,416001.0,414.366467820464,1724
2013,f,54,410394.0,459.780163761283,1887
2013,f,55,401020.0,479.276796539117,1922
2013,f,56,385933.0,540.121592653511,2085
2013,f,57,370143.0,607.456974052523,2249
2013,f,58,363368.0,663.759394917943,2412
2013,f,59,364200.0,765.154357993392,2787
2013,f,60,356325.0,823.721702386697,2936
2013,f,61,350856.0,877.793098410205,3080
2013,f,62,353469.0,980.761043204867,3467
2013,f,63,364470.0,1038.13441895475,3784
2013,f,64,371984.0,1133.9030408681,4218
2013,f,65,403652.0,1237.1807670666,4994
2013,f,66,406353.0,1346.54528089166,5472
2013,f,67,313250.0,1428.37678350397,4475
2013,f,68,329339.0,1620.93062198026,5339
2013,f,69,309601.0,1789.03556640841,5539
2013,f,70,294506.0,1990.24292932981,5862
2013,f,71,258446.0,2168.71642480251,5605
2013,f,72,248094.0,2540.25191451202,6303
2013,f,73,256536.0,2764.44656778649,7092
2013,f,74,251439.0,3006.96752439951,7561
2013,f,75,242270.0,3364.04248193496,8151
2013,f,76,232820.0,3670.62458091875,8546
2013,f,77,222063.0,4018.28707634246,8924
2013,f,78,211127.0,4586.76672435196,9684
2013,f,79,197326.0,4985.48282537488,9838
2013,f,80,192468.0,5705.89750275288,10983
2013,f,81,185362.0,6405.64359637775,11874
2013,f,82,179129.0,7353.23726653299,13172
2013,f,83,164540.0,8043.20670591418,13235
2013,f,84,150107.0,8995.32670048524,13503
2013,f,85,134675.0,10158.1332815151,13681
2013,f,86,125402.0,11293.4568808209,14163
2013,f,87,112593.0,12349.440804531,13905
2013,f,88,100269.0,13841.6365357082,13879
2013,f,89,89286.0,15412.6630269209,13762
2013,f,90,78013.0,16817.3514925891,13120
2013,f,91,69793.0,18535.7407174675,12937
2013,f,92,60736.0,20950.4933430997,12725
2013,f,93,44824.0,22464.9128309828,10070
2013,f,94,27498.0,22786.0260185011,6266
2013,f,95,19524.0,27193.2498115145,5310
2013,f,96,16722.0,29276.3443662584,4896
2013,f,97,12392.0,32336.3932484454,4008
2013,f,98,9437.0,33617.5608902882,3173
2013,f,99,6463.0,35032.8258136611,2265
2013,f,100 and over,4183.0,39084.3867441066,1635
2013,m,0,417058.0,433.42081804039,1808
2013,m,1,412012.0,32.2764894942418,133
2013,m,2,405223.0,18.0441455072195,74
2013,m,3,402910.0,11.0148684936686,45
2013,m,4,399475.0,10.8559282620522,44
2013,m,5,401558.0,8.86283379878598,36
2013,m,6,390671.0,7.32919886485874,29
2013,m,7,380388.0,11.1556580751885,43
2013,m,8,363921.0,7.5199833486083,28
2013,m,9,359913.0,7.68614979825572,28
2013,m,10,347819.0,7.88513887172815,28
2013,m,11,347610.0,6.5611463178419,23
2013,m,12,356497.0,10.9061546366887,39
2013,m,13,369436.0,13.5742398934694,51
2013,m,14,377540.0,12.9271269493333,49
2013,m,15,383588.0,16.3308209574981,63
2013,m,16,391364.0,22.2814072101241,88
2013,m,17,399378.0,29.1210891287334,117
2013,m,18,397120.0,39.9587550724986,159
2013,m,19,407402.0,50.7265521796565,207
2013,m,20,411230.0,43.968854602425,181
2013,m,21,424093.0,47.5064312407827,202
2013,m,22,446990.0,43.0835066625964,193
2013,m,23,433157.0,52.2683305792447,227
2013,m,24,429832.0,53.6897788652233,231
2013,m,25,433312.0,61.7322619406938,268
2013,m,26,418564.0,61.0318560762086,256
2013,m,27,434692.0,63.2630677774378,275
2013,m,28,430305.0,59.0288889784999,255
2013,m,29,424846.0,69.2080225380469,295
2013,m,30,424511.0,71.1971060470424,303
2013,m,31,427831.0,81.5324381799451,349
2013,m,32,436896.0,85.6481254975275,375
2013,m,33,431654.0,86.7528311474965,375
2013,m,34,411034.0,94.503909800205,389
2013,m,35,386932.0,100.928868921484,391
2013,m,36,389238.0,110.85531319204,432
2013,m,37,390493.0,124.872220995799,488
2013,m,38,400682.0,134.352191635763,539
2013,m,39,409052.0,147.115839931836,602
2013,m,40,428802.0,152.239100095149,653
2013,m,41,447966.0,167.568297932363,751
2013,m,42,452034.0,186.52216914441,844
2013,m,43,445897.0,187.060111219193,835
